M05285,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,ARPT: 626227.380860: wl0: setup_keepalive: Local IP: 10.105.160.95,SYSTEM,kernel
M05286,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,ARPT: 626227.380867: wl0: setup_keepalive: Remote IP: 17.249.28.17,SYSTEM,kernel
M05287,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,ARPT: 626227.380874: wl0: setup_keepalive: Local port: 64083, Remote port: 443,SYSTEM,kernel
M05288,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,ARPT: 626227.380883: wl0: setup_keepalive: Seq: 1043013255, Ack: 383620427, W...,SYSTEM,kernel
M05289,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,ARPT: 626227.380916: wl0: MDNS: IPV4 Addr: 10.105.160.95,SYSTEM,kernel
M05290,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,ARPT: 626227.380924: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,SYSTEM,kernel
M05291,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,ARPT: 626227.380934: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,SYSTEM,kernel
M05292,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,ARPT: 626227.380943: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:81f6:f5a5:1525:4b48,SYSTEM,kernel
M05293,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,ARPT: 626227.380951: wl0: MDNS: 0 SRV Recs, 0 TXT Recs,SYSTEM,kernel
M05294,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (FE80:0000...,SYSTEM,mDNSResponder
M05295,Jul  1 11:42:10,calvisitor-10-105-160-95,Activity,mDNS_DeregisterInterface: Frequent transitions for interface en0 (10.105.160.95),SYSTEM,mDNSResponder
M05296,Jul  1 11:42:12,calvisitor-10-105-160-95,Activity,PM response took 1941 ms (54, powerd),SYSTEM,kernel
M05297,Jul  1 11:42:12,calvisitor-10-105-160-95,Login,ARPT: 626229.319988: AirPort_Brcm43xx::powerChange: System Sleep ,true,kernel
M05298,Jul  1 11:42:12,calvisitor-10-105-160-95,Login,ARPT: 626229.320010: IOPMPowerSource Information: onSleep,  SleepType: Normal...,true,kernel
M05299,Jul  1 11:42:12,calvisitor-10-105-160-95,Login,AppleCamIn::systemWakeCall - messageType = 0xE0000340,true,kernel
M05300,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,AppleThunderboltNHIType2::prePCIWake - power up complete - took 3 us,true,kernel
M05301,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,true,kernel
M05302,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,Bluetooth -- LE is supported - Disable LE meta event,SYSTEM,kernel
M05303,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,SYSTEM,kernel
M05304,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,ARPT: 626229.845102: wl0: wl_update_tcpkeep_seq: Original Seq: 1043013255, Ac...,SYSTEM,kernel
M05305,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,ARPT: 626229.845135: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from Use...,SYSTEM,kernel
M05306,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,ARPT: 626229.845164: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,SYSTEM,kernel
M05307,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,ARPT: 626229.871128: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],SYSTEM,kernel
M05308,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,ARPT: 626229.872279: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],SYSTEM,kernel
M05309,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for ro...,SYSTEM,kernel
M05310,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,AppleCamIn::systemWakeCall - messageType = 0xE0000340,true,kernel
M05311,Jul  1 11:42:14,calvisitor-10-105-160-95,Activity,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_suppo...,SYSTEM,kernel
M05312,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,SYSTEM,kernel
M05313,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,Wake reason: ?,true,kernel
M05314,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,AppleCamIn::systemWakeCall - messageType = 0xE0000340,true,kernel
M05315,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,AppleCamIn::wakeEventHandlerThread,true,kernel
M05316,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,Previous sleep cause: 5,true,kernel
M05317,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,AppleThunderboltNHIType2::prePCIWake - power up complete - took 2 us,true,kernel
M05318,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,true,kernel
M05319,Jul  1 11:43:03,calvisitor-10-105-160-95,Error,tcp_connection_destination_perform_socket_connect 19080 connectx to 59.37.97....,19080,QQ
M05320,Jul  1 11:43:03,calvisitor-10-105-160-95,Error,tcp_connection_destination_perform_socket_connect 19081 connectx to 183.57.48...,19081,QQ
M05321,Jul  1 11:43:03,calvisitor-10-105-160-95,Error,tcp_connection_destination_perform_socket_connect 7702 connectx to 103.211.22...,7702,NeteaseMusic
M05322,Jul  1 11:43:03,calvisitor-10-105-160-95,Error,tcp_connection_destination_perform_socket_connect 7702 connectx to 103.211.22...,7702,NeteaseMusic
M05323,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for ro...,SYSTEM,kernel
M05324,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for ro...,SYSTEM,kernel
M05325,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,TBT W (2): 0x0040 [x],SYSTEM,kernel
M05326,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,en0: channel changed to 1,SYSTEM,kernel
M05327,Jul  1 11:43:03,calvisitor-10-105-160-95,Login,ARPT: 626231.678487: ARPT: Wake Reason: Wake on Scan offload,true,kernel
M05328,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,SYSTEM,kernel
M05329,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,en0: channel changed to 1,SYSTEM,kernel
M05330,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,en0::IO80211Interface::postMessage bssid changed,SYSTEM,kernel
M05331,Jul  1 11:43:03,calvisitor-10-105-160-95,Error,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:of...,0,symptomsd
M05332,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,AirPort: Link Up on awdl0,SYSTEM,kernel
M05333,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,en0: 802.11d country code set to 'X3'.,SYSTEM,kernel
M05334,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64...,SYSTEM,kernel
M05335,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,in6_unlink_ifa: IPv6 address 0x77c911453a6dba3b has no prefix,SYSTEM,kernel
M05336,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0,SYSTEM,kernel
M05337,Jul  1 11:43:03,calvisitor-10-105-160-95,Activity,network changed: v4(en0-:10.105.160.95) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd...,SYSTEM,configd
M05338,Jul  1 11:43:03,authorMacBook-Pro,Login,setting hostname to "authorMacBook-Pro.local",true,configd
M05339,Jul  1 11:43:03,authorMacBook-Pro,Activity,mDNS_RegisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0...,SYSTEM,mDNSResponder
M05340,Jul  1 11:43:03,authorMacBook-Pro,Activity,11:43:03.474 : BTLE scanner Powered On,SYSTEM,sharingd
M05341,Jul  1 11:43:03,authorMacBook-Pro,Activity,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode ...,SYSTEM,kernel
M05342,Jul  1 11:43:03,authorMacBook-Pro,Activity,IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMod...,SYSTEM,kernel
M05343,Jul  1 11:43:03,authorMacBook-Pro,Activity,USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3,SYSTEM,kernel
M05344,Jul  1 11:43:03,authorMacBook-Pro,Login,ARPT: 626231.780181: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ ...,true,kernel
M05345,Jul  1 11:43:03,authorMacBook-Pro,Login,ARPT: 626231.780207: IOPMPowerSource Information: onWake,  SleepType: Normal ...,true,kernel
M05346,Jul  1 11:43:03,authorMacBook-Pro,Login,ARPT: 626231.780228: ARPT: Wake Reason: Wake on Scan offload,true,kernel
M05347,Jul  1 11:43:03,authorMacBook-Pro,Activity,ARPT: 626231.780282: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],SYSTEM,kernel
M05348,Jul  1 11:43:03,authorMacBook-Pro,Login,AppleCamIn::systemWakeCall - messageType = 0xE0000340,true,kernel
M05349,Jul  1 11:43:03,authorMacBook-Pro,Login,AppleCamIn::wakeEventHandlerThread,true,kernel
M05350,Jul  1 11:43:03,authorMacBook-Pro,Login,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reas...,true,kernel
M05351,Jul  1 11:43:03,authorMacBook-Pro,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M05352,Jul  1 11:43:03,authorMacBook-Pro,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M05353,Jul  1 11:43:03,authorMacBook-Pro,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M05354,Jul  1 11:43:03,authorMacBook-Pro,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M05355,Jul  1 11:43:03,authorMacBook-Pro,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M05356,Jul  1 11:43:03,authorMacBook-Pro,Activity,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifi...,SYSTEM,Dock
M05357,Jul  1 11:43:03,authorMacBook-Pro,Activity,ARPT: 626231.986306: wlc_dump_aggfifo:,SYSTEM,kernel
M05358,Jul  1 11:43:03,authorMacBook-Pro,Activity,ARPT: 626231.986334: framerdy 0x0 bmccmd 3 framecnt 1024 ,SYSTEM,kernel
M05359,Jul  1 11:43:03,authorMacBook-Pro,Activity,ARPT: 626231.986401: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 ...,SYSTEM,kernel
M05360,Jul  1 11:43:03,authorMacBook-Pro,Activity,ARPT: 626231.986448: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3)...,SYSTEM,kernel
M05361,Jul  1 11:43:03,authorMacBook-Pro,Activity,in6_unlink_ifa: IPv6 address 0x77c911453a6db25b has no prefix,SYSTEM,kernel
M05362,Jul  1 11:43:03,authorMacBook-Pro,Activity,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x800000000...,SYSTEM,networkd
M05363,Jul  1 11:43:03,authorMacBook-Pro,Activity,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.100...,SYSTEM,networkd
M05364,Jul  1 11:43:03,authorMacBook-Pro,Activity,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by tor...,SYSTEM,networkd
M05365,Jul  1 11:43:03,authorMacBook-Pro,Activity,Captive: CNPluginHandler en0: Inactive,SYSTEM,UserEventAgent
M05366,Jul  1 11:43:03,authorMacBook-Pro,Activity,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x80...,SYSTEM,networkd
M05367,Jul  1 11:43:04,authorMacBook-Pro,Activity,Saw change in network reachability (isReachable=0),SYSTEM,cdpd
M05368,Jul  1 11:43:04,authorMacBook-Pro,Activity,[11:43:04.084] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] By...,SYSTEM,com.apple.WebKit.WebContent
M05369,Jul  1 11:43:04,authorMacBook-Pro,Activity,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]...,SYSTEM,symptomsd
M05370,Jul  1 11:43:04,authorMacBook-Pro,Activity,network_reachability_changed : network is not reachable, netbiosd is shutting...,SYSTEM,netbiosd
M05371,Jul  1 11:43:04,authorMacBook-Pro,Activity,network changed: v6(en0-:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS- Proxy-,SYSTEM,configd
M05372,Jul  1 11:43:04,authorMacBook-Pro,Error,tcp_connection_handle_connect_conditions_bad 19083 failed: 3 - No network route,19083,QQ
M05373,Jul  1 11:43:04,authorMacBook-Pro,Error,[0701/114304:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,701,Dropbox
M05374,Jul  1 11:43:04,authorMacBook-Pro,Activity,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID...,SYSTEM,networkd
M05375,Jul  1 11:43:04,authorMacBook-Pro,Activity,CCProfileMonitor::profileCallback Entered token:1,SYSTEM,corecaptured
M05376,Jul  1 11:43:04,authorMacBook-Pro,Activity,CCProfileMonitor::setStreamEventHandler ,SYSTEM,corecaptured
M05377,Jul  1 11:43:04,authorMacBook-Pro,Activity,CCXPCService::setStreamEventHandler Registered for notification callback.,SYSTEM,corecaptured
M05378,Jul  1 11:43:07,authorMacBook-Pro,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M05379,Jul  1 11:43:07,authorMacBook-Pro,Activity,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID...,SYSTEM,networkd
M05380,Jul  1 11:43:07,authorMacBook-Pro,Activity,Received Capture Event,SYSTEM,corecaptured
M05381,Jul  1 11:43:07,authorMacBook-Pro,Activity,CCFile::captureLog,SYSTEM,corecaptured
M05382,Jul  1 11:43:07,authorMacBook-Pro,Login,CCFile::captureLog Received Capture notice id: 1498934583.731301, reason = Au...,false,corecaptured
M05383,Jul  1 11:43:07,authorMacBook-Pro,Login,CCFile::copyFile fileName is [2017-07-01_11,43,07.915285]-AirPortBrcm4360_Log...,false,corecaptured
M05384,Jul  1 11:43:07,authorMacBook-Pro,Activity,CCFile::captureLogRun Skipping current file Dir file [2017-07-01_11,43,07.951...,SYSTEM,corecaptured
M05385,Jul  1 11:43:07,authorMacBook-Pro,Activity,CCFile::captureLogRun() Exiting CCFile::captureLogRun ,SYSTEM,corecaptured
M05386,Jul  1 11:43:08,authorMacBook-Pro,Login,AppleCamIn::handleWakeEvent_gated,true,kernel
M05387,Jul  1 11:43:08,authorMacBook-Pro,Activity,AirPort: Link Up on en0,SYSTEM,kernel
M05388,Jul  1 11:43:08,authorMacBook-Pro,Activity,en0: BSSID changed to 5c:50:15:36:bc:03,SYSTEM,kernel
M05389,Jul  1 11:43:08,authorMacBook-Pro,Activity,en0: channel changed to 6,SYSTEM,kernel
M05390,Jul  1 11:43:08,authorMacBook-Pro,Activity,en0::IO80211Interface::postMessage bssid changed,SYSTEM,kernel
M05391,Jul  1 11:43:08,authorMacBook-Pro,Error,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:of...,0,symptomsd
M05392,Jul  1 11:43:08,authorMacBook-Pro,Activity,en0: 802.11d country code set to 'US'.,SYSTEM,kernel
M05393,Jul  1 11:43:08,authorMacBook-Pro,Activity,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64...,SYSTEM,kernel
M05394,Jul  1 11:43:08,authorMacBook-Pro,Activity,Unexpected payload found for message 9, dataLen 0,SYSTEM,kernel
M05395,Jul  1 11:43:08,authorMacBook-Pro,Activity,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface p...,SYSTEM,UserEventAgent
M05396,Jul  1 11:43:08,authorMacBook-Pro,Activity,Captive: CNPluginHandler en0: Evaluating,SYSTEM,UserEventAgent
M05397,Jul  1 11:43:08,authorMacBook-Pro,Activity,network changed: DNS* Proxy,SYSTEM,configd
M05398,Jul  1 11:43:08,authorMacBook-Pro,Activity,Captive: en0: Not probing 'CalVisitor' (cache indicates not captive),SYSTEM,UserEventAgent
M05399,Jul  1 11:43:08,authorMacBook-Pro,Login,Captive: CNPluginHandler en0: Authenticated,true,UserEventAgent
M05400,Jul  1 11:43:08,authorMacBook-Pro,Activity,network changed: v4(en0!:10.105.160.95) DNS+ Proxy+ SMB,SYSTEM,configd
M05401,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,setting hostname to "calvisitor-10-105-160-95.calvisitor.1918.berkeley.edu",SYSTEM,configd
M05402,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0,SYSTEM,kernel
M05403,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode ...,SYSTEM,kernel
M05404,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,SYSTEM,kernel
M05405,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,Received Capture Event,SYSTEM,corecaptured
M05406,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,CCFile::captureLog,SYSTEM,corecaptured
M05407,Jul  1 11:43:08,calvisitor-10-105-160-95,Login,CCFile::captureLog Received Capture notice id: 1498934583.731301, reason = Au...,false,corecaptured
M05408,Jul  1 11:43:08,calvisitor-10-105-160-95,Login,CCFile::copyFile fileName is [2017-07-01_11,43,08.242107]-io80211Family-001.p...,false,corecaptured
M05409,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,CCFile::captureLogRun Skipping current file Dir file [2017-07-01_11,43,08.264...,SYSTEM,corecaptured
M05410,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,CCFile::captureLogRun() Exiting CCFile::captureLogRun ,SYSTEM,corecaptured
M05411,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,Saw change in network reachability (isReachable=2),SYSTEM,cdpd
M05412,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,[11:43:08.499] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte...,SYSTEM,com.apple.WebKit.WebContent
M05413,Jul  1 11:43:08,calvisitor-10-105-160-95,Activity,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]...,SYSTEM,symptomsd
M05414,Jul  1 11:43:08,calvisitor-10-105-160-95,Login,AppleCamIn::handleWakeEvent_gated,true,kernel
M05415,Jul  1 11:43:08,calvisitor-10-105-160-95,Login,doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IO...,false,corecaptured
M05416,Jul  1 11:43:09,calvisitor-10-105-160-95,Activity,network changed: v4(en0:10.105.160.95) v6(en0+:2607:f140:6000:8:c6b3:1ff:fecd...,SYSTEM,configd
M05417,Jul  1 11:43:10,calvisitor-10-105-160-95,Activity,############################## _getSysMsgList,SYSTEM,QQ
M05418,Jul  1 11:43:11,calvisitor-10-105-160-95,Activity,FA||Url||taskID[2019353043] dealloc,SYSTEM,QQ
M05419,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M05420,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M05421,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M05422,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M05423,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M05424,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M05425,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M05426,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M05427,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M05428,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M05429,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M05430,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M05431,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M05432,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,Thermal pressure state: 1 Memory pressure state: 0,SYSTEM,com.apple.CDScheduler
M05433,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M05434,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M05435,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M05436,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M05437,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,Thermal pressure state: 1 Memory pressure state: 0,SYSTEM,com.apple.CDScheduler
M05438,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M05439,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M05440,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M05441,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M05442,Jul  1 11:43:13,calvisitor-10-105-160-95,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M05443,Jul  1 11:43:22,calvisitor-10-105-160-95,Activity,Stream 0x7f8ca3db38e0 is sending an event before being opened,SYSTEM,Microsoft Word
M05444,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M05445,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,Thermal pressure state: 0 Memory pressure state: 0,SYSTEM,com.apple.CDScheduler
M05446,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M05447,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M05448,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M05449,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M05450,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,Thermal pressure state: 0 Memory pressure state: 0,SYSTEM,com.apple.CDScheduler
M05451,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run thi...,SYSTEM,com.apple.cts
M05452,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this ...,SYSTEM,com.apple.cts
M05453,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run t...,SYSTEM,com.apple.cts
M05454,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to ...,SYSTEM,com.apple.cts
M05455,Jul  1 11:43:23,calvisitor-10-105-160-95,Activity,com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to r...,SYSTEM,com.apple.cts
M05456,Jul  1 11:43:27,calvisitor-10-105-160-95,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M05457,Jul  1 11:43:27,calvisitor-10-105-160-95,Error,SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=...,1035,secd
M05458,Jul  1 11:43:28,calvisitor-10-105-160-95,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M05459,Jul  1 11:43:29,calvisitor-10-105-160-95,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M05460,Jul  1 11:43:31,calvisitor-10-105-160-95,Error,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponde...,0,com.apple.AddressBook.InternetAccountsBridge
M05461,Jul  1 11:43:31,calvisitor-10-105-160-95,Activity,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,SYSTEM,com.apple.AddressBook.InternetAccountsBridge
M05462,Jul  1 11:43:32,calvisitor-10-105-160-95,Activity,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode ...,SYSTEM,kernel
